,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4558, Ulu Pandan,1.3080256,103.7890558,Chuan Kee Boneless Braised Duck,1.3110626108552477,103.78787893539025,Chinese Restaurant
4559, Ulu Pandan,1.3080256,103.7890558,Tong Fong Fatt Hainanese Boneless Chicken Rice,1.3110094362356166,103.7879508092477,Chinese Restaurant
4560, Ulu Pandan,1.3080256,103.7890558,Starbucks,1.3058912680614538,103.7913826581011,Coffee Shop
4561, Ulu Pandan,1.3080256,103.7890558,Ru Ji Kitchen,1.3080632112451476,103.79291415913616,Noodle House
4562, Ulu Pandan,1.3080256,103.7890558,Master Crab The Crab Specialist 螃蟹师傅,1.3112448177404792,103.78889103742726,Seafood Restaurant
4563, Ulu Pandan,1.3080256,103.7890558,Holland Drive Market & Food Centre,1.308111286526637,103.79296664670922,Food Court
4564, Ulu Pandan,1.3080256,103.7890558,Heavens Indian Curry,1.3109394686710847,103.78791306617053,Indian Restaurant
4565, Ulu Pandan,1.3080256,103.7890558,LiHO,1.306658953760539,103.78858208656311,Bubble Tea Shop
4566, Ulu Pandan,1.3080256,103.7890558,Nando's,1.3064342474770996,103.78902564195724,Portuguese Restaurant
4567, Ulu Pandan,1.3080256,103.7890558,Leong Wei Roasted Delight,1.3081299657879746,103.79306471397446,BBQ Joint
4568, Ulu Pandan,1.3080256,103.7890558,Guzman Y Gomez,1.3066305057339214,103.78841208436734,Mexican Restaurant
4569, Ulu Pandan,1.3080256,103.7890558,McDonald's / McCafé,1.3061701938632606,103.79095218937348,Fast Food Restaurant
4570, Ulu Pandan,1.3080256,103.7890558,Ippudo,1.3064508696045352,103.78941495096149,Ramen Restaurant
4571, Ulu Pandan,1.3080256,103.7890558,Marble Slab Creamery,1.3062585013845567,103.78945733751041,Dessert Shop
4572, Ulu Pandan,1.3080256,103.7890558,Sala Thai Kitchen,1.3066271802578016,103.79092892024352,Thai Restaurant
4573, Ulu Pandan,1.3080256,103.7890558,Kopitiam,1.311242987457928,103.78876251434697,Food Court
4574, Ulu Pandan,1.3080256,103.7890558,Sixty 40 | Bar • Café,1.3051563331031077,103.78887219927464,Bar
4575, Ulu Pandan,1.3080256,103.7890558,Rochester Park,1.3050234568613646,103.7877325615356,Neighborhood
4576, Ulu Pandan,1.3080256,103.7890558,Cheng Heng Kway Chap and Braised Duck Rice 进兴粿条卤鸭饭,1.308100484046199,103.79270064735891,Asian Restaurant
4577, Ulu Pandan,1.3080256,103.7890558,Park Avenue Rochester,1.3049228480408148,103.78901028488337,Hotel
4578, Ulu Pandan,1.3080256,103.7890558,ENAQ The Prata Shop,1.3110770366212563,103.78879288320634,Indian Restaurant
4579, Ulu Pandan,1.3080256,103.7890558,District 10 Bar & Restaurant,1.3063650309052877,103.78795818799435,Bar
4580, Ulu Pandan,1.3080256,103.7890558,Imakatsu,1.306348489078875,103.78909321216399,Japanese Restaurant
4581, Ulu Pandan,1.3080256,103.7890558,Hin Fried Beef Hor Fun,1.3110229413242795,103.78798918786943,Chinese Restaurant
4582, Ulu Pandan,1.3080256,103.7890558,Civil Service College,1.3097954431060288,103.7916260508854,College Academic Building
4583, Ulu Pandan,1.3080256,103.7890558,Jiu Jiang Shao La,1.3109543331124267,103.78803815112856,BBQ Joint
4584, Ulu Pandan,1.3080256,103.7890558,Warong Kampong Holland,1.3086025721157897,103.79211840420498,Indian Restaurant
4585, Ulu Pandan,1.3080256,103.7890558,Jumbo Coffeehub,1.3079941816344738,103.78465094605468,Coffee Shop
4586, Ulu Pandan,1.3080256,103.7890558,海中宝咖啡店 (CoffeeShop),1.3079924672661276,103.78667173485624,Food Court
4587, Ulu Pandan,1.3080256,103.7890558,Ghim Moh Chwee Kway 李老三,1.3109599207781713,103.78789101531746,Snack Place
4588, Ulu Pandan,1.3080256,103.7890558,Blk 21 Ghim Moh @ Singapore Pools,1.3097442,103.789101,Casino
4589, Ulu Pandan,1.3080256,103.7890558,Bus Stop 11351 (Blk 13),1.309742,103.789578,Bus Stop
4590, Ulu Pandan,1.3080256,103.7890558,Holland Village XO Fish Head Bee Hun Restaurant,1.3079413734716767,103.78473718551645,Noodle House
4591, Ulu Pandan,1.3080256,103.7890558,Hock Soon Carrot Cake 福顺菜头粿,1.3109284940675043,103.78797644030185,Chinese Restaurant
4592, Ulu Pandan,1.3080256,103.7890558,Tom's City Zoom Mee Pok Tar,1.3111358,103.7879,Food Court
4593, Ulu Pandan,1.3080256,103.7890558,Han Fa Noodles,1.308476,103.784756,Noodle House
4594, Tuas,1.3293722,103.6482364,Chong Hock Eating House,1.3296693834219113,103.65235781838774,Coffee Shop
4595,Hillview,1.3624042,103.76742729372796,Salvation Army,1.3624072477200757,103.76777425711953,Thrift / Vintage Store
4596,Hillview,1.3624042,103.76742729372796,iO Italian Osteria,1.3629944307364283,103.76452362632229,Italian Restaurant
4597,Hillview,1.3624042,103.76742729372796,Stärker Frisches Bier,1.3626914693356003,103.76443591423727,Beer Garden
4598,Hillview,1.3624042,103.76742729372796,Wine Connection Bistro,1.3632978260153938,103.7645749908723,Bistro
4599,Hillview,1.3624042,103.76742729372796,Cedele Bakery Kitchen,1.3636763220431272,103.7648753788048,Café
4600,Hillview,1.3624042,103.76742729372796,Acqua e Farina,1.358062544665221,103.76776556407594,Italian Restaurant
4601,Hillview,1.3624042,103.76742729372796,Sixteen Ounces,1.3579965839239394,103.7677255960189,Beer Bar
4602,Hillview,1.3624042,103.76742729372796,Bing Bing Ice Cream Gallery,1.3633679989983283,103.76467696408932,Ice Cream Shop
4603,Hillview,1.3624042,103.76742729372796,Cold Storage,1.3604173141501534,103.7675428390503,Supermarket
4604,Hillview,1.3624042,103.76742729372796,Springleaf Prata Place,1.3579881440298542,103.76762905037285,Indian Restaurant
4605,Hillview,1.3624042,103.76742729372796,Toast Box 土司工坊,1.359660729305127,103.7673901205347,Café
4606,Hillview,1.3624042,103.76742729372796,Teck Kee Chicken Rice,1.359675110899851,103.7673635188983,Chinese Restaurant
4607,Hillview,1.3624042,103.76742729372796,The Rail Mall,1.3592601525270722,103.76744070259629,Shopping Mall
4608,Hillview,1.3624042,103.76742729372796,hillV2,1.3632489268352723,103.76398086547852,Shopping Mall
4609,Hillview,1.3624042,103.76742729372796,Hillview Market Place,1.3633742068675423,103.76463644505446,Supermarket
4610,Hillview,1.3624042,103.76742729372796,Subway,1.3591134161004739,103.76742912505198,Sandwich Place
4611,Hillview,1.3624042,103.76742729372796,Sunny Choice,1.3592340277077857,103.76733262270604,Health Food Store
4612,Hillview,1.3624042,103.76742729372796,Starbucks,1.3630727437478412,103.76472757270669,Coffee Shop
4613,Hillview,1.3624042,103.76742729372796,BLooiE's Roadhouse,1.35905476241733,103.76744190759457,American Restaurant
4614,Hillview,1.3624042,103.76742729372796,Burger King,1.3632,103.764534,Fast Food Restaurant
4615,Hillview,1.3624042,103.76742729372796,The Coffee Bean & Tea Leaf,1.3589272962534513,103.76751365307793,Coffee Shop
4616,Hillview,1.3624042,103.76742729372796,Dean & Deluca,1.3625982055768222,103.76440341171525,Café
4617,Hillview,1.3624042,103.76742729372796,Joyden Canton Kitchen,1.3629270914062779,103.76450509103985,Cantonese Restaurant
4618,Hillview,1.3624042,103.76742729372796,Sugalight,1.3599061422707628,103.76734987766922,Dessert Shop
4619,Hillview,1.3624042,103.76742729372796,Glendale Park Pool,1.363873012738659,103.76604609667282,Pool
4620,Hillview,1.3624042,103.76742729372796,Bus Stop 43059 (The Rail Mall),1.359430885997736,103.76742229156494,Bus Station
4621,Hillview,1.3624042,103.76742729372796,Dairy Farm Estate Gym,1.365739,103.76988,Gym
4622, Dairy Farm,1.3651581,103.7740781,Dairy Farm Nature Park,1.3644480575540978,103.77636372343599,Nature Preserve
4623, Dairy Farm,1.3651581,103.7740781,Hillview Park Connector,1.364057,103.772931,Trail
4624, Dairy Farm,1.3651581,103.7740781,Recycled Signboard Staircase,1.364563,103.775804,Public Art
4625, Dairy Farm,1.3651581,103.7740781,Car Park B | Dairy Farm Nature Park,1.3645215354926996,103.77637628783815,Parking
4626, Dairy Farm,1.3651581,103.7740781,Dairy Farm Pass,1.3625195723708805,103.77475261688232,Bike Trail
4627, Dairy Farm,1.3651581,103.7740781,Dairy Farm Loop,1.3621334434474024,103.77561092376709,Trail
4628, Dairy Farm,1.3651581,103.7740781,Dairy Farm Quarry,1.3614684434896696,103.77257466316223,Trail
4629, Dairy Farm,1.3651581,103.7740781,Dairy Farm Hut,1.3619994763109728,103.77661876478247,Rest Area
4630, Dairy Farm,1.3651581,103.7740781,Dairy Farm Estate Gym,1.365739,103.76988,Gym
4631, Bukit Panjang,1.378629,103.7621358,Old Street Bak Kut Teh 老街肉骨茶,1.3800484841456495,103.76416208140611,Diner
4632, Bukit Panjang,1.378629,103.7621358,Teo Heng Karaoke,1.3802776475337384,103.76080520315966,Karaoke Bar
4633, Bukit Panjang,1.378629,103.7621358,Starbucks,1.37972985430617,103.76403557244917,Coffee Shop
4634, Bukit Panjang,1.378629,103.7621358,Starbucks,1.3780186652448814,103.76276133190703,Coffee Shop
4635, Bukit Panjang,1.378629,103.7621358,Penyet Town,1.3802940180540975,103.76065241093283,Indonesian Restaurant
4636, Bukit Panjang,1.378629,103.7621358,Hai Xian Zhu Zhou 海鲜煮粥,1.3771606143961228,103.76481884172834,Noodle House
4637, Bukit Panjang,1.378629,103.7621358,Subway,1.3799406049663236,103.76426161542781,Sandwich Place
4638, Bukit Panjang,1.378629,103.7621358,Hillion Mall,1.3780737941598702,103.76266997625245,Shopping Mall
4639, Bukit Panjang,1.378629,103.7621358,The Gym Nation,1.3819865068686663,103.764748989705,Gym
4640, Bukit Panjang,1.378629,103.7621358,McDonald's,1.3781295219374938,103.76261090232315,Fast Food Restaurant
4641, Bukit Panjang,1.378629,103.7621358,Churros Factory,1.3795616426281492,103.76097198560973,Café
4642, Bukit Panjang,1.378629,103.7621358,Osaka Ohsho,1.3793817362644054,103.7644244686508,Restaurant
4643, Bukit Panjang,1.378629,103.7621358,Shan Cheng Ipoh Delicacies (Shan Cheng),1.3805173052302677,103.76389500799033,Asian Restaurant
4644, Bukit Panjang,1.378629,103.7621358,Fun Toast,1.3799405769134476,103.76089222172695,Chinese Breakfast Place
4645, Bukit Panjang,1.378629,103.7621358,Bukit Panjang Plaza,1.3801366889004483,103.76415332486624,Shopping Mall
4646, Bukit Panjang,1.378629,103.7621358,Nice Cafe,1.3812595499460762,103.76451682176982,Asian Restaurant
4647, Bukit Panjang,1.378629,103.7621358,Sushi Express 爭鮮迴轉壽司,1.377914878312975,103.7638500881373,Sushi Restaurant
4648, Bukit Panjang,1.378629,103.7621358,Swensen's,1.3797019934483838,103.76405547981611,American Restaurant
4649, Bukit Panjang,1.378629,103.7621358,KFC,1.3780617412625216,103.76264223077476,Fried Chicken Joint
4650, Bukit Panjang,1.378629,103.7621358,Maki-san,1.3784516591192797,103.76232260365254,Sushi Restaurant
4651, Bukit Panjang,1.378629,103.7621358,LiHO,1.3799911685383546,103.76079306684085,Bubble Tea Shop
4652, Bukit Panjang,1.378629,103.7621358,Eighteen Chefs,1.3806564584946293,103.76409422951306,Bistro
4653, Bukit Panjang,1.378629,103.7621358,McDonald's,1.37920365279955,103.76438582861906,Fast Food Restaurant
4654, Bukit Panjang,1.378629,103.7621358,Burger King,1.3794394879208551,103.76439296094149,Fast Food Restaurant
4655, Bukit Panjang,1.378629,103.7621358,Phoenix LRT Station (BP5),1.3783073040936877,103.7577542754657,Light Rail Station
4656, Bukit Panjang,1.378629,103.7621358,Ichiban Sushi,1.3794998903900795,103.76420613352771,Sushi Restaurant
4657, Bukit Panjang,1.378629,103.7621358,BBQ Express,1.3797666009024825,103.76436710357666,BBQ Joint
4658, Bukit Panjang,1.378629,103.7621358,Blk 163 Bukit Panjang Coffee Shop,1.3772624245619502,103.76476561006162,Coffee Shop
4659, Bukit Panjang,1.378629,103.7621358,FairPrice Finest,1.3805300299120067,103.76416643407043,Supermarket
4660, Bukit Panjang,1.378629,103.7621358,Pontian Wanton Noodles,1.378192,103.762825,Noodle House
4661, Bukit Panjang,1.378629,103.7621358,Bus Stop 44851 (Bt Panjang Stn),1.3775643803956277,103.76337817178724,Bus Stop
4662, Bukit Panjang,1.378629,103.7621358,A-One Claypot House,1.378412,103.76397,Chinese Restaurant
4663, Bukit Panjang,1.378629,103.7621358,Wang Cafe,1.3804306506652393,103.76368142381715,Café
4664, Bukit Panjang,1.378629,103.7621358,7-Eleven,1.3793912004876507,103.76449584960938,Convenience Store
4665, Bukit Panjang,1.378629,103.7621358,Andes By Astons,1.3801808,103.764175,Steakhouse
4666, Bukit Panjang,1.378629,103.7621358,Adept Therapy,1.3802380526841025,103.76423819591304,Massage Studio
4667, Bukit Panjang,1.378629,103.7621358,Bluewaves Fitness,1.3815380009976563,103.76474176522706,Gym
4668, Choa Chu Kang,1.3847493,103.7445341,パン達人 BAKER TALENT,1.384180192719575,103.74423274608141,Bakery
4669, Choa Chu Kang,1.3847493,103.7445341,Starbucks,1.3843242464021184,103.74466556072359,Coffee Shop
4670, Choa Chu Kang,1.3847493,103.7445341,Subway,1.3856426501611323,103.74472477290492,Sandwich Place
4671, Choa Chu Kang,1.3847493,103.7445341,Nando's,1.3844874164098018,103.74496991467447,Portuguese Restaurant
4672, Choa Chu Kang,1.3847493,103.7445341,Siam Kitchen,1.3852400991889278,103.74488887837721,Thai Restaurant
4673, Choa Chu Kang,1.3847493,103.7445341,Dian Xiao Er 店小二,1.3856036276890777,103.74474771552191,Asian Restaurant
4674, Choa Chu Kang,1.3847493,103.7445341,Roof Top Garden,1.3852679925257927,103.74483106661988,Playground
4675, Choa Chu Kang,1.3847493,103.7445341,PastaMania,1.3846459103139463,103.7450027560069,Italian Restaurant
4676, Choa Chu Kang,1.3847493,103.7445341,Ya Kun Kaya Toast 亞坤,1.3855372706251978,103.74474658498957,Coffee Shop
4677, Choa Chu Kang,1.3847493,103.7445341,McDonald's,1.385665256637247,103.74472524010288,Fast Food Restaurant
4678, Choa Chu Kang,1.3847493,103.7445341,CCK 302 Coffeehouse,1.3847990238534764,103.74329454063925,Food Court
4679, Choa Chu Kang,1.3847493,103.7445341,McDonald's / McCafé,1.385554285132296,103.74480182605238,Fast Food Restaurant
4680, Choa Chu Kang,1.3847493,103.7445341,旺 Wang Cafe,1.3856836529643952,103.74446296403629,Café
4681, Choa Chu Kang,1.3847493,103.7445341,LiHO,1.3846477596116251,103.74495831524986,Bubble Tea Shop
4682, Choa Chu Kang,1.3847493,103.7445341,Courts,1.384732480644711,103.74519935522719,Furniture / Home Store
4683, Choa Chu Kang,1.3847493,103.7445341,Popular Bookstore,1.3850007490790381,103.74494791030884,Bookstore
4684, Choa Chu Kang,1.3847493,103.7445341,The Old Pontian Cafe,1.3851029471541025,103.74480891421992,Noodle House
4685, Choa Chu Kang,1.3847493,103.7445341,Etude House,1.3849436101080925,103.74486447135627,Cosmetics Shop
4686, Choa Chu Kang,1.3847493,103.7445341,PC ZONE Lot One Shopping Mall,1.385028066937037,103.74495088095091,Electronics Store
4687, Choa Chu Kang,1.3847493,103.7445341,Spuddies,1.385592,103.744747,Snack Place
4688, Choa Chu Kang,1.3847493,103.7445341,Emperor Optics @Lot 1,1.3833687283490004,103.7435821664688,Accessories Store
4689, Choa Chu Kang,1.3847493,103.7445341,Ananas Cafe,1.384513553788216,103.74449863605007,Asian Restaurant
4690, Choa Chu Kang,1.3847493,103.7445341,Hell's Kitchen,1.3831384739907322,103.74357650926864,Food Truck
4691, Choa Chu Kang,1.3847493,103.7445341,NTUC FairPrice,1.3845883336801141,103.74501471786418,Supermarket
4692, Choa Chu Kang,1.3847493,103.7445341,Blk 429A Coffee Shop @ Choa Chu Kang Ave 4,1.3822074953734687,103.74292027567112,Coffee Shop
4693, Choa Chu Kang,1.3847493,103.7445341,SMRT Buses: Bus 975,1.3814827163298669,103.74316692352295,Bus Line
4694, Choa Chu Kang,1.3847493,103.7445341,Shmily Bakery,1.38041413876063,103.74356519486902,Bakery
4695, Choa Chu Kang,1.3847493,103.7445341,Eating House@429A CCK,1.3831349246324145,103.74034062993773,Asian Restaurant
4696,Lim Chu Kang,1.4342172,103.7149872,Jurong Frog Farm,1.435552627742485,103.71723707511707,Farm
4697,Lim Chu Kang,1.4342172,103.7149872,Tung-Hu Aquarium Trading,1.436949681736002,103.71626633539854,Zoo Exhibit
4698, Tengah,1.3624531,103.72504010422139,Yummy Station,1.359634,103.723763,Snack Place
4699,Kranji,1.4252189,103.7619891,KF1 Karting Circuit,1.423340588573581,103.75871037376379,Go Kart Track
4700,Kranji,1.4252189,103.7619891,Singapore Turf Club,1.4232171754868164,103.76242196721829,Racetrack
4701,Kranji,1.4252189,103.7619891,Kopitiam,1.4251758083090929,103.76163139335613,Food Court
4702,Kranji,1.4252189,103.7619891,Cake History,1.4252822865959156,103.76179441900942,Bakery
4703,Kranji,1.4252189,103.7619891,Sweet Talk @ Kranji MRT,1.4250088711976672,103.76168077191141,Dessert Shop
4704,Kranji,1.4252189,103.7619891,Singapore Turf Club VIP Lobby,1.4237509812828735,103.76195801242511,Racetrack
4705,Kranji,1.4252189,103.7619891,Singapore Turf Club Owner's Lounge,1.4227618316090156,103.76314053451304,Racetrack
4706, Woodgrove,1.42913595,103.78125034810185,Marsiling Mall Hawker Centre,1.433433511899962,103.78011804732571,Food Court
4707, Woodgrove,1.42913595,103.78125034810185,McDonald's,1.4295341,103.78133,Fast Food Restaurant
4708, Woodgrove,1.42913595,103.78125034810185,Marsiling Mall,1.4333910429112529,103.78003719852191,Shopping Mall
4709, Woodgrove,1.42913595,103.78125034810185,FairPrice Xpress,1.4310457339598333,103.78443002700806,Convenience Store
4710, Woodgrove,1.42913595,103.78125034810185,FairPrice Finest,1.4291652531758356,103.78118857741356,Supermarket
4711, Woodgrove,1.42913595,103.78125034810185,KFC,1.4293779196923517,103.78096997737885,Fried Chicken Joint
4712, Woodgrove,1.42913595,103.78125034810185,The Woodgrove,1.4293274763359989,103.78120064735413,Shopping Mall
4713, Woodgrove,1.42913595,103.78125034810185,Brew Cafe 326,1.430643984221743,103.77925862766445,Food Court
4714, Woodgrove,1.42913595,103.78125034810185,Coffee United (Coffeeshop),1.4307990476815569,103.77985954284668,Food Court
4715, Woodgrove,1.42913595,103.78125034810185,Al Malik Restuarant,1.4293055225825637,103.78152519464493,Halal Restaurant
4716, Woodgrove,1.42913595,103.78125034810185,E.Layer Hair Salon,1.430652675566795,103.7794344211392,Salon / Barbershop
4717, Woodgrove,1.42913595,103.78125034810185,Burger King,1.433222,103.779726,Fast Food Restaurant
4718, Woodlands,1.436897,103.786216,Subway,1.435623666313641,103.78550420922878,Sandwich Place
4719, Woodlands,1.436897,103.786216,Cathay Cineplexes,1.4360863739162737,103.78603908705016,Movie Theater
4720, Woodlands,1.436897,103.786216,Starbucks,1.4369176642008261,103.78683178987171,Coffee Shop
4721, Woodlands,1.436897,103.786216,Yami Yogurt,1.4368424944696512,103.78675354775456,Frozen Yogurt Shop
4722, Woodlands,1.436897,103.786216,Shami Banana Leaf Delights,1.4363453122892877,103.78627819102758,Indian Restaurant
4723, Woodlands,1.436897,103.786216,Sushi Take-out,1.4366857183510657,103.78631795344388,Sushi Restaurant
4724, Woodlands,1.436897,103.786216,Cold Storage,1.4361403359418172,103.78599643707275,Supermarket
4725, Woodlands,1.436897,103.786216,Challenger,1.4358152500859327,103.78633920215624,Electronics Store
4726, Woodlands,1.436897,103.786216,UNIQLO,1.4357125652862273,103.7862729093228,Clothing Store
4727, Woodlands,1.436897,103.786216,Crystal Jade Kitchen 翡翠小厨,1.435520892136245,103.78554135001637,Chinese Restaurant
4728, Woodlands,1.436897,103.786216,Mr Bean,1.436098233284276,103.7864048880215,Snack Place
4729, Woodlands,1.436897,103.786216,Toast Box 土司工坊 (Toast Box),1.4365821426368235,103.78637137224983,Café
4730, Woodlands,1.436897,103.786216,Pizza Hut,1.435612244818575,103.78551768361851,Pizza Place
4731, Woodlands,1.436897,103.786216,McDonald's / McCafé,1.4365808018220876,103.78651310448741,Fast Food Restaurant
4732, Woodlands,1.436897,103.786216,Ichiban Boshi,1.4357366532970954,103.78598609647688,Japanese Restaurant
4733, Woodlands,1.436897,103.786216,Geláre,1.43604749362559,103.78623515367508,Ice Cream Shop
4734, Woodlands,1.436897,103.786216,Cotton On,1.4359204638799552,103.78629952669144,Clothing Store
4735, Woodlands,1.436897,103.786216,BALIThai,1.4358960261431668,103.78620137317819,Thai Restaurant
4736, Woodlands,1.436897,103.786216,EAT.,1.4367498960662777,103.78678991876222,Asian Restaurant
4737, Woodlands,1.436897,103.786216,Causeway Point,1.435997553172348,103.78595888614655,Shopping Mall
4738, Woodlands,1.436897,103.786216,Paradise Dynasty 樂天皇朝,1.4359353287464636,103.78626710982486,Chinese Restaurant
4739, Woodlands,1.436897,103.786216,Amore Fitness,1.4349186210691662,103.78694238333223,Gym
4740, Woodlands,1.436897,103.786216,Gurney Drive,1.435905061353349,103.78579151802086,Malay Restaurant
4741, Woodlands,1.436897,103.786216,BAgus,1.4361226189151217,103.78608921922485,Food Court
4742, Woodlands,1.436897,103.786216,Woodlands Pasar Malam,1.4365815955603474,103.7866758451276,Night Market
4743, Woodlands,1.436897,103.786216,Popular Bookstore,1.4373216260692185,103.78621028306063,Bookstore
4744, Woodlands,1.436897,103.786216,McDonald's / McCafé,1.4354615233293506,103.78678967842795,Fast Food Restaurant
4745, Woodlands,1.436897,103.786216,The Coffee Bean & Tea Leaf,1.435801589721321,103.78635899941982,Café
4746, Woodlands,1.436897,103.786216,Starbucks,1.4354560678910944,103.7867320977121,Coffee Shop
4747, Woodlands,1.436897,103.786216,BreadTalk,1.4365724293498416,103.78633228622105,Bakery
4748, Woodlands,1.436897,103.786216,Shabu Sai,1.4358042196659893,103.78598335752993,Japanese Restaurant
4749, Woodlands,1.436897,103.786216,Yoshinoya,1.4355779428939794,103.7855471835478,Japanese Restaurant
4750, Woodlands,1.436897,103.786216,Courts,1.4356707997688791,103.78557444420417,Electronics Store
4751, Woodlands,1.436897,103.786216,Singapore Post,1.4347149585031485,103.78672810518596,Post Office
4752, Woodlands,1.436897,103.786216,SingTel Shop,1.4359670526265331,103.78622442483902,Mobile Phone Shop
4753, Woodlands,1.436897,103.786216,Huo Shi Xuan,1.4326143363040205,103.78488600254059,Coffee Shop
4754, Woodlands,1.436897,103.786216,Al-Ameen Eating Corner,1.4391675909121628,103.78342009414956,Indian Restaurant
4755, Woodlands,1.436897,103.786216,Woodlands Civic Centre,1.4349457219393835,103.78678582099067,Shopping Mall
4756, Woodlands,1.436897,103.786216,Metro,1.4357251864818927,103.78550876625164,Department Store
4757, Woodlands,1.436897,103.786216,The Manhattan Fish Market,1.4358251923003806,103.78634651167573,Seafood Restaurant
4758, Woodlands,1.436897,103.786216,Penang Street Buffet,1.4357494023794009,103.78588970135267,Asian Restaurant
4759, Woodlands,1.436897,103.786216,Timezone,1.4357947154076882,103.78627517781176,Arcade
4760, Woodlands,1.436897,103.786216,Délifrance,1.435625622833819,103.78559889244714,Café
4761, Woodlands,1.436897,103.786216,Sakae Sushi,1.4354418518054346,103.7867696813188,Japanese Restaurant
4762, Woodlands,1.436897,103.786216,Woodlands Xchange,1.4367884303169214,103.7865253135971,Shopping Mall
4763, Woodlands,1.436897,103.786216,51 Beancurd,1.4370997865455577,103.78707611220302,Asian Restaurant
4764, Woodlands,1.436897,103.786216,Cafe O,1.4370343772828023,103.78622160105274,Café
4765, Woodlands,1.436897,103.786216,A-One Claypot House,1.435732677713938,103.78646193821469,Chinese Restaurant
4766, Woodlands,1.436897,103.786216,Texas Chicken,1.4355561425707875,103.78549459612456,Fried Chicken Joint
4767, Woodlands,1.436897,103.786216,892C Woodlands Kopitiam,1.4364539207635723,103.78924542535644,Food Court
4768, Woodlands,1.436897,103.786216,Burger King,1.439593,103.7882,Burger Joint
4769, Woodlands,1.436897,103.786216,Bus Stop 46639,1.434278296334591,103.7883097868669,Bus Station
4770, Woodlands,1.436897,103.786216,Canadian Pizza,1.440173822677655,103.78707045317095,Pizza Place
4771,Upper Thomson,1.354498,103.83282055067511,Tomyum Mama,1.3534148202800467,103.83444094281877,Thai Restaurant
4772,Upper Thomson,1.354498,103.83282055067511,Anti-Oxidant,1.3533837249089997,103.83408167702046,Spa
4773,Upper Thomson,1.354498,103.83282055067511,Columbus Coffee Co.,1.3527896839315896,103.83539130737731,Café
4774,Upper Thomson,1.354498,103.83282055067511,Windowsill Pies,1.3533988294981245,103.83312840153806,Pie Shop
4775,Upper Thomson,1.354498,103.83282055067511,Salted Caramel Artisan Ice Cream,1.3535835448793347,103.83427850895737,Ice Cream Shop
4776,Upper Thomson,1.354498,103.83282055067511,Omoté,1.3545792105388457,103.83058426440078,Sushi Restaurant
4777,Upper Thomson,1.354498,103.83282055067511,One Man Coffee,1.352875075369612,103.83476597655954,Café
4778,Upper Thomson,1.354498,103.83282055067511,Sin Ming Roti Prata (Faisal & Aziz Curry Muslim Food),1.355269259713951,103.8367194443587,Indian Restaurant
4779,Upper Thomson,1.354498,103.83282055067511,E-Sarn Thai Corner,1.3532952754605296,103.83389853204513,Thai Restaurant
4780,Upper Thomson,1.354498,103.83282055067511,Brownice,1.3536385289025936,103.83586792139447,Ice Cream Shop
4781,Upper Thomson,1.354498,103.83282055067511,Starbucks,1.3553420362245059,103.83095520802993,Coffee Shop
4782,Upper Thomson,1.354498,103.83282055067511,Healing Touch,1.3519154059625955,103.83547852584339,Spa
4783,Upper Thomson,1.354498,103.83282055067511,Dino Cake House & Cafe,1.3535839913945256,103.8338636441645,Tea Room
4784,Upper Thomson,1.354498,103.83282055067511,Taste of Thailand (Original),1.3577642857884415,103.83368902891831,Thai Restaurant
4785,Upper Thomson,1.354498,103.83282055067511,Udders,1.3535691619125583,103.83428007062878,Ice Cream Shop
4786,Upper Thomson,1.354498,103.83282055067511,Sushi Tei,1.3549730531003699,103.83099312779194,Sushi Restaurant
4787,Upper Thomson,1.354498,103.83282055067511,Chicken House (Kampong Chicken Rice),1.3534724007012369,103.83379622236114,Chinese Restaurant
4788,Upper Thomson,1.354498,103.83282055067511,FairPrice Finest,1.3543710212535507,103.83041393372253,Supermarket
4789,Upper Thomson,1.354498,103.83282055067511,Badoque Cafe,1.3534002081368697,103.83435483869727,Steakhouse
4790,Upper Thomson,1.354498,103.83282055067511,Gim Huat Coffeeshop 锦发咖啡店,1.355365181244513,103.83658439026522,Food Court
4791,Upper Thomson,1.354498,103.83282055067511,Habitat Coffee,1.3530170887909014,103.83459963007914,Café
4792,Upper Thomson,1.354498,103.83282055067511,Peach Garden,1.354609159993167,103.83125439107428,Chinese Restaurant
4793,Upper Thomson,1.354498,103.83282055067511,Talk Cock Sing Song,1.3531544323236881,103.83470880058927,Karaoke Bar
4794,Upper Thomson,1.354498,103.83282055067511,Ya Kun Kaya Toast 亞坤 (Family Café),1.355129094542369,103.83113059770749,Café
4795,Upper Thomson,1.354498,103.83282055067511,Pacamara Boutique Coffee Roasters,1.351468269817473,103.83561918366374,Coffee Shop
4796,Upper Thomson,1.354498,103.83282055067511,Beach Road Scissor-Cut Curry Rice,1.3532629675832928,103.83454352572821,Chinese Restaurant
4797,Upper Thomson,1.354498,103.83282055067511,Peperoni Pizzeria,1.3536668,103.83335,Italian Restaurant
4798,Upper Thomson,1.354498,103.83282055067511,Ru Lai Zai,1.355315133269039,103.83674518267722,Vegetarian / Vegan Restaurant
4799,Upper Thomson,1.354498,103.83282055067511,Yoguru,1.3549157117221595,103.83089079073487,Frozen Yogurt Shop
4800,Upper Thomson,1.354498,103.83282055067511,Five By Five,1.3531524613784904,103.83545335271621,Café
